source,target
W3212196122,W3178592321
W3212396095,W2980043086
W3212396095,W3016767903
W3212396095,W3035550792
W3212396095,W4310153751
W3213168660,W3000170873
W3213168660,W3094424531
W3213989289,W3080841707
W3213989289,W3157234922
W3214035298,W3164066439
W3214138055,W3047311570
W3214138055,W3082157669
W3214981952,W3127477510
W3215720020,W3003378770
W4200035638,W4362720046
W4200111742,W3097671515
W4200131540,W3197902080
W4200170341,W3002169628
W4200170341,W3091797353
W4200195955,W3090504507
W4200278015,W3047991288
W4200301248,W3000953500
W4200301248,W3040561477
W4200301248,W3112719856
W4200301248,W3131456049
W4200318212,W2999789837
W4200424221,W2999789837
W4200494571,W4251190984
W4200511034,W4226120883
W4200527038,W3088726699
W4200527038,W3184152126
W4398171565,W4390941872
W4398174198,W3214917698
W4399311455,W4200041753
W4399933806,W2991043098
W4399933806,W3200133011
W4399933806,W4200286979
W4399933806,W4221046445
W4399938970,W3121341934
W4399938970,W4312542951
W4399980773,W3163647881
W4399980773,W4280541945
W4399980773,W4384937345
W4399984018,W4386569959
W4401275656,W3015709960
W4401275656,W4295681590
W4401275656,W4313639182
W4401275656,W4384482319
W4401275656,W4396883121
W4402460431,W3092116516
W4402460431,W3152457746
W4402461658,W4386206594
W4402925942,W4377097742
W4403031915,W4392171698
W4404731730,W4400779724
W4404876211,W3134058866
W4404946151,W4392310462
W4404946151,W4396906957
W4404988772,W3216773988
W4404988772,W4311472751
W4404988772,W4387884492
W4404988772,W4391351370
W4404988772,W4395051096
W4404988772,W4396772452
W4405019244,W3177691477
W4405019244,W3196742840
W4405019244,W4310992744
W4405260778,W4402395516
W4405260778,W4403847297
W4405405157,W3185407476
W4405405157,W4316174435
W3034200349,W3009037219
W3125240774,W3023001767
W3154385302,W3154385302
W3188811973,W3021752207
W3188811973,W3135630159
W3188811973,W4237990208
W4200210185,W3009041424
W4205887178,W3127033422
W4205887178,W3138833310
W4206192391,W3090504507
W4225468047,W3168486763
W4313555899,W3035365947
W4313555899,W3174741294
W4366981564,W3034104806
W4366981564,W4285730790
W4366981564,W4285797440
W4366981564,W4291993714
W4366981564,W4319460990
W3091994121,W2999856626
W3112215779,W3083706764
W3120401714,W3020690443
W3120401714,W3046433538
W3120401714,W3077800054
W3184648542,W3004648959
W4221067082,W3036441940
W4224290529,W3158989306
W4291710419,W2954061598
W4291710419,W3005642768
W4291710419,W3011898673
W4291710419,W3135369053
W4313365070,W3042969886
W4313365070,W3117942770
W4317608133,W3082792235
W4317608133,W3133042529
W4317608133,W4206630459
W4317608133,W4286434076
W4387696237,W3176480448
W4387696237,W3205721460
W4387696237,W3206490059
W4387696237,W4313436044
W4387696237,W4313555253
W4387696237,W4315778735
W3122414598,W3000078080
W3188247155,W3090958893
W3188247155,W3116099294
W3188247155,W3164103598
W3188480538,W3010346476
W3188480538,W3039571446
W3206987000,W2995787860
W3206987000,W3022513482
W3206987000,W3080572612
W3215932501,W3104856502
W4225282386,W3102099849
W4383373984,W3087761127
W4214813940,W3036035276
W4214813940,W3146736723
W4214813940,W3182007606
W4214813940,W3201834933
W4226299395,W3047805881
W4226299395,W3136624297
W4226299395,W3157234922
W4226299395,W3163007745
W4226299395,W4247645248
W4321483518,W3120706410
W4321483518,W3201061208
W4383533938,W3114807159
W3212093227,W3128875593
W3213723392,W3030469693
W3213723392,W3030528044
W3213723392,W3099912924
W3213723392,W3155532853
W3213723392,W3166651772
W3213723392,W3172862141
W3215703450,W3034980556
W3215703450,W3047294048
W3215703450,W3122270335
W3215703450,W3136624297
W3215703450,W4225709181
W3215703450,W4291286155
W4200337544,W3105310815
W4200337544,W3110628015
W4200337544,W3117198680
W4200337544,W3155825356
W4307564921,W3182253947
W4307564921,W3206833388
W4307564921,W4214510483
W3018574259,W3003912962
W3111905124,W3036784384
W3111905124,W3037283363
W3111969340,W3093509454
W3125720752,W3125720752
W3185129936,W3110472901
W3185129936,W3128211238
W2897972340,W3041356121
W3180987732,W3009199536
W3180987732,W3180987732
W3205401688,W3012204896
W3205401688,W3046442353
W3205401688,W3101405959
W4225012043,W3000170873
W4225012043,W3094424531
W4225012043,W4230139689
W3016452558,W3016324581
W3102099849,W3042140163
W4205274091,W3123007620
W4205274091,W3135369053
W4205274091,W4205274091
W4205350842,W3014588651
W4205350842,W3191066476
W4206174023,W3195695529
W4210350499,W4210350499
W4211112032,W4211112032
W4224242103,W3134999593
W4225291745,W4225291745
W4225783796,W3194250126
W4225783796,W4200276839
W4225783796,W4214757674
W4225982723,W3088523737
W4226119551,W3108629952
W4226119551,W3109164637
W4237834745,W4237834745
W4285036671,W2999851486
W4287739130,W3122604912
W4289711507,W3197323982
W4294163315,W4319430242
W4297175651,W3193618987
W4298144669,W2990264670
W4298144669,W3177055171
W4307229967,W3088631126
W4307229967,W3195818376
W4312046080,W4221031157
W4312890878,W3110856366
W4313321590,W4292616042
W4313339422,W3007509626
W4313339422,W3172949601
W4313339422,W4210557552
W4313339422,W4210813203
W4319298795,W3172885091
W4319298795,W3217523244
W4319298795,W4310490711
W4320032850,W3130074683
W4353034036,W3000642684
W4362135390,W3000630830
W4362135390,W3048144875
W4362135390,W3179272827
W4363676477,W3082822350
W4363676477,W4317500690
W4363677167,W3009126792
W4363677167,W3097671515
W4364304238,W3085805767
W4367512259,W3146931570
W4367512259,W4293317080
W4378805337,W3130462371
W4378805337,W4292575169
W4381513262,W3023252753
W4381513262,W3164917677
W4381513262,W4296668332
W4381887891,W4288906999
W4383498406,W3015572107
W4383502599,W4220927664
W4383502599,W4296511791
W4383502599,W4320496495
W4384406394,W3175660544
W4384406394,W4308866875
W4384407655,W3142568450
W4386047955,W4386067237
W4386067237,W4386047955
W4386232535,W3144810571
W4386245699,W3015987208
W4386638656,W4386638656
W4386922459,W4322725121
W4387302908,W3031870922
W4387302908,W3197327351
W4387302908,W4206552156
W4387307951,W3011523897
W4387307951,W3200190042
W4387307951,W4226400050
W4387319440,W3217086355
W4387665383,W4293408918
W4387665383,W4387665383
W4387677974,W3208098732
W3023470615,W3216084626
W3158004570,W3158004570
W3164349357,W3019220537
W3168456360,W2997407656
W3174820441,W3006523537
W3183442221,W3048024610
W3183442221,W4224288703
W3192227802,W3092195577
W3192227802,W3134446480
W3199664963,W3104643479
W3199664963,W3180258807
W3200980192,W3042781786
W3201291973,W3019878947
W3205792674,W3147500225
W3212260753,W3019229378
W3213033851,W3022095300
W3213033851,W3164164959
W3214191317,W3044845705
W3216587146,W3092421757
W3216768460,W3005546911
W3216768460,W3045522828
W3216768460,W3126107688
W3216768460,W3130462371
W3216768460,W3175122578
W3216768460,W3194473747
W3217767393,W3138974961
W4200076637,W3195435086
W4200109304,W3019229378
W4200226865,W4385641341
W4200520672,W3128211238
W4210959845,W3092673862
W4211021794,W4211021794
W4213091691,W3158427330
W4224272663,W3199961139
W4225616434,W4214644311
W4225972100,W3113098302
W4225972100,W3197628859
W3003947880,W2550669713
W3003947880,W2792912057
W3003947880,W3157640802
W3012147110,W2999274164
W3012147110,W3004846459
W3012147110,W3005159786
W3012147110,W3101199601
W3017166785,W3017166785
W3157790124,W3081675852
W3175174678,W3019243037
W3206945025,W3189503675
W3207307659,W3048656073
W3207307659,W3094786704
W3207307659,W3126875787
W3207307659,W3170038713
W4200087447,W3213451519
W4200275968,W3021300502
W4200275968,W3087210636
W4225522864,W3005546911
W4225522864,W3045522828
W4226169864,W3172224639
W4376637626,W4210438938
W4376637626,W4254299754
W4376637626,W4307280476
W3129055767,W3129055767
W3129055767,W3210729100
W3159341946,W3037345424
W3168852299,W3042140163
W3168852299,W3102099849
W3185407476,W3015104047
W3185407476,W3082886691
W3185407476,W3109878480
W3196801226,W3194211914
W3196801226,W3196801226
W3213514811,W3083269802
W3213514811,W3101240338
W3213514811,W3138833310
W3213514811,W3166651772
W3213514811,W3211926727
W3216569806,W3018545083
W3216569806,W3032582563
W3216569806,W3199361650
W4200101943,W2994371469
W4200101943,W3089933313
W4200101943,W3125389930
W4220772339,W3142568450
W4225366157,W3041791926
W4226137737,W3084806425
W4308964370,W4308964370
W4309328082,W3155309558
W4309328082,W4206390793
W4323047312,W3129050662
W4323047312,W3157107229
W4323047312,W4225576531
W4388659851,W4226422962
W3086341487,W3023537476
W3014588651,W3014588651
W3014588651,W3209551559
W3196725055,W3004053867
W4280558070,W3008642377
W4280558070,W3038378976
W4280558070,W3108284800
W4280558070,W3202238092
W4280558070,W3212332722
W4280558070,W3216891668
W4280558070,W4207020827
W4280558070,W4220965973
W4280623722,W3020213215
W4280623722,W3080784821
W4285197711,W3122263858
W4285225303,W3217790010
W4287334242,W2884982506
W4289834637,W4289834637
W4312203522,W3036746549
W4312203522,W3093885600
W4312203522,W3099364745
W4312203522,W3166651772
W4312203522,W4206136173
W4312203522,W4206285506
W4312880846,W3158255125
W4364304095,W3085805767
W4364304095,W3208687064
W4364304095,W4285814266
W4364304095,W4386608621
W4389337667,W4245787659
W4390674744,W4220940909
W4390674744,W4367309366
W4391531580,W4212927615
W4391531580,W4376107681
W4391613528,W4391613528
W4398177031,W3100429409
W4398177031,W3138073474
W4399305488,W4226307367
W4399305488,W4312966911
W4399576749,W4311458228
W4399972609,W3000334909
W4399972609,W4214500194
W4399972609,W4220880474
W4399972609,W4293152907
W4399972609,W4296268257
W4399972609,W4388473391
W4399978683,W3190551248
W4399978683,W4205646928
W4399978683,W4283258491
W4399978683,W4361215577
W3103105237,W3101356658
W4206552156,W3031870922
W4206552156,W3186668578
W4206552156,W3197327351
W2950073928,W3004436163
W3046063178,W3036556394
W4200351168,W3009508937
W4200351168,W3031292493
W4200351168,W3089951997
W4200351168,W3113827621
W4200351168,W3114782973
W4200351168,W3116442098
W4200351168,W3139387945
W4200351168,W4200351168
W3038387753,W3004118706
W3146736723,W3045002271
W4226488098,W3009756604
W3205752077,W3088523737
W3205752077,W3101793300
W3205752077,W3120783285
W4226365540,W3212141345
W4226365540,W4211231484
W3094610109,W2980043086
W3095456938,W3035249068
W3095456938,W3080559767
W3095456938,W3101164193
W3105172873,W1579454458
W3105172873,W4205755750
W3142883991,W3000953500
W3142883991,W3040561477
W3142883991,W3082063612
W3142883991,W3121247387
W3142883991,W3198982980
W3178195144,W3125389930
W3211890576,W3005679613
W3214378757,W2998933571
W3215282215,W3046925704
W3215282215,W3087254288
W3215282215,W3089093830
W3216313491,W3042731680
W4200041009,W3005679613
W4200286979,W2991043098
W4200286979,W2998817133
W4200286979,W3200133011
W4205307812,W3006084740
W4205307812,W3205840852
W4220876210,W3180831266
W4224265982,W3171507918
W4224265982,W3180876170
W4226182857,W3006398942
W4281780021,W3092000940
W4289535721,W3122876542
W4289831696,W3016454215
W4289831696,W3039635874
W4289831696,W3045164359
W4289831696,W4214558531
W4289831696,W4220709639
W4309114856,W3041869905
W4317787019,W3000630830
W4317787019,W3048144875
W4317787019,W3179272827
W4391101575,W3004333105
W4391101575,W3094077650
W4391101575,W3184520265
W4391101575,W4220820667
W3084372349,W3004022508
W3084372349,W3043665894
W3115751652,W3115751652
W3179362956,W3170804478
W3182785530,W3178389175
W3207068971,W3163663546
W3207068971,W3207068971
W4283211631,W3195822029
W4289835086,W4313492790
W4307414276,W4289222683
W4307522790,W3041591998
W4309174489,W3009890819
W4309174489,W3026743147
W4309174489,W3027515340
W4309174489,W3039137099
W4309174489,W3083461443
W4309174489,W3087834669
W4309174489,W3114809296
W4309174489,W3137254585
W4309174489,W3157665187
W4309174489,W3197143198
W4309174489,W3202082522
W4309174489,W3215177476
W4309174489,W4214575600
W4309174489,W4220731303
W4309174489,W4221085219
W4309174489,W4283776478
W4309174489,W4293446215
W4311505215,W4200000866
W4313024294,W3093330980
W4313024294,W3135417524
W4313024294,W3137711935
W4313024294,W4212952164
W4379054842,W2611575344
W4380077211,W3113114096
W4380077211,W3133074867
W4380077211,W3204890464
W4381546110,W4213257972
W4381550818,W4327519857
W4384303851,W3203934955
W4384303851,W4294628862
W4384343151,W4381326070
W4385661850,W3124805179
W4385781943,W3202102092
W4387345982,W4285981680
W4387434138,W3186311998
W4387434138,W4323891764
W4387682362,W3002231820
W4387682362,W3004056743
W4388655477,W4283764212
W4389232654,W4220890491
W4389331177,W4226289601
W4389331177,W4283450732
W4389355746,W3018617835
W4389356409,W3150070988
W4390452472,W3009037219
W4390452472,W3034200349
W4390452472,W4226153933
W4390612314,W3028985409
W4390612314,W3109965626
W4390612314,W3176831856
W4390612314,W4255928874
W4391052928,W4292608739
W4391537576,W3043765106
W4391537576,W3106878410
W4392451591,W3131248625
W4392451591,W4386714985
W4392698997,W3094216584
W4392710434,W4386735361
W4392715212,W3127910041
W4392715212,W3168252602
W4392715212,W3169765248
W4392715950,W3001053834
W4392715950,W4378781078
W4392717436,W4386304466
W4392718452,W4316468371
W4392718453,W4316468371
W4398160567,W3094273639
W4398160567,W3147361280
W4398164013,W3213479555
W4398170569,W3185385853
W4398170569,W4393391962
W4398170848,W3021300502
W4398170848,W4200275968
W4398171193,W2975485990
W4398171193,W3181265729
W4398171193,W4289831696
W4398171193,W4367300321
W4398171193,W4367557276
W4398171193,W4388194477
W3046987077,W3046987077
W3046987077,W3091967439
W3101356658,W3101356658
W3101356658,W3103105237
W3101356658,W3105958861
W4225784733,W3009077662
W4225784733,W3012222963
W4225784733,W3012264837
W4225784733,W3013086854
W4225784733,W3022408701
W4225784733,W3043373725
W4225784733,W3046131115
W4225784733,W3088335723
W4225784733,W3088523737
W4225784733,W3090878753
W4225784733,W3101793300
W4225784733,W3111835906
W4225784733,W3129008371
W4225784733,W3175001065
W4225784733,W3197903489
W4225784733,W3199800229
W4225784733,W3207145234
W4225784733,W3209197729
W4225784733,W3211334849
W4225784733,W3212631874
W4225784733,W3215830801
W4225784733,W3215934999
W4225784733,W4206771136
W4225784733,W4210306191
W4225784733,W4210506727
W3048144875,W3000630830
W3136124550,W3005747192
W3136124550,W3112492838
W3192312501,W3036441940
W3084298117,W2883808747
W3084298117,W3105405776
W3118513269,W3046019835
W3035934917,W3005697456
W3035934917,W3012510851
W3118443291,W3092713351
W3148409799,W3082040871
W3196658635,W3161897400
W4210722605,W3165420772
W4226173954,W3205364812
W3046741291,W3004397683
W3188528884,W3003872700
W3188528884,W3012202657
W3188528884,W3034425407
W3188528884,W3086739795
W3188528884,W3099961968
W3188528884,W3101254306
W3188528884,W3136587089
W3188528884,W3173090678
W3114809296,W3009890819
W3114809296,W3027515340
W3174875816,W3100344218
W3174875816,W3122709621
W3174875816,W3134249711
W3174875816,W3176930037
W4200023391,W3200482659
W3034012291,W3009458933
W3034012291,W3033022035
W3034012291,W3033306969
W3101199601,W3002612972
W3207396986,W3117670243
W3177764881,W3177764881
W3212850889,W3163251614
W3212850889,W3167323831
W3111027836,W3007509626
W3111027836,W3012222963
W3111027836,W3093563350
W3111027836,W3106993078
W3119597992,W3133961020
W3119664233,W3083317883
W3131761877,W3112440721
W3131947551,W3009229510
W3151797621,W3011328945
W3167856789,W3049292454
W3167856789,W3097442637
W3174590261,W3106316141
W3174590261,W3134566701
W3183102285,W3183102285
W3185620706,W3138467626
W3185620706,W3195672811
W3196793039,W3093563350
W3199566383,W3001166015
W3199566383,W3022679603
W3199566383,W3044109998
W3199566383,W3087922968
W3199566383,W3120991633
W3199566383,W3130480931
W3202132467,W3199835777
W4200076993,W3093404910
W4211051550,W3105931884
W4221025983,W3092578328
W4225718743,W3101793300
W4225718743,W3120783285
W4225718743,W3203388540
W4225718743,W3205752077
W4225718743,W3209197729
W4225718743,W3211334849
W4225718743,W3215830801
W4225718743,W4210506727
W4225988948,W3088523737
W4226007763,W4288083574
W4283219803,W3023230498
W4290995469,W3105251457
W4298129453,W3016118468
W4298129453,W3149882728
W4312106745,W3084841256
W4312106745,W3156927273
W4312106745,W4284881725
W4312542951,W3121341934
W4313193269,W3215829107
W4313292371,W3026501815
W4313292371,W3217457136
W4313292371,W4294564716
W4324118602,W3028015951
W4324118602,W4289175723
W4391048785,W3033866826
W4391048785,W3109560271
W4391048785,W3207208856
W4391048785,W4307515249
W4391490522,W3018354661
W4391490522,W3100657927
W4391490522,W3138304752
W4391490522,W3214806220
W4391490522,W4220709639
W4391490522,W4223577568
W4391490522,W4223646727
W4391490522,W4290973816
W4391490522,W4309332450
W4394782992,W3083755634
W4394782992,W3129615180
W4399177126,W3168152755
W4399177126,W3197200500
W4399295010,W4200490902
W4399295010,W4210245156
W4399295010,W4379646708
W4399295010,W4380371016
W4399295010,W4390974494
W4400007489,W4323651522
W4400007489,W4360882090
W3132669531,W3100600961
W3132669531,W4252955676
W3144236861,W3093885600
W3144236861,W3101199601
W3156515811,W3011851418
W3156515811,W3094697776
W3157858402,W3015004314
W3157858402,W3122356335
W3167605894,W3209607085
W3167605894,W4281774811
W3184699687,W3008619380
W3215177476,W3039137099
W3215177476,W3087834669
W4206437619,W3043539045
W4212952164,W3093330980
W4221003445,W3153175702
W4226017302,W3183552478
